Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Media
14293697806,"Apr 26, 2025, 1:30:32 PM",WU,Run,"",4222,2.44,179.0,27,false,,Brooks Trace 3,activities/15252965277.fit.gz,,,4222.0,856.0,2446.8,7.305,2.858,26.2,26.2,260.4,275.2,12.2,0.0,,,,,179.0,159.0,,224.0,162.0,,,27.0,,,,,,,,,192.0,1348.0,0.0,,0.0,,1.0,3321.8,,,,,,,,,,,,,,,,22257076.0,,,,,,,,,,2.0,0.58,0.0,,,,3356.0,,,77.0,144.0,3.881,,,,,,,,,,""
14293697985,"Apr 26, 2025, 3:00:36 PM",Crazy legs! 38:46,Run,Did it for shash,2365,8.06,194.0,116,false,,Brooks Trace 3,activities/15252965444.fit.gz,,,2365.0,2361.0,8062.0,5.46,3.415,69.6,65.8,260.4,290.4,12.4,0.0,,,,,194.0,168.0,,262.0,554.0,,,116.0,,,,,,,,,264.0,2366.0,0.0,,0.0,,1.0,8182.0,,,,,,,,,,,,,,,,22257076.0,,,,,,,,,,0.0,3.409,37.9,,,,6130.0,,,258.0,198.0,3.465,,,,,,,,,,""
14493863176,"May 15, 2025, 11:51:39 PM",L tready,Run,"Outta shape fs
2.25 mi in 20 min stats not accurate",1217,3.39,185.0,79,false,,Brooks Trace 3,activities/15463639415.fit.gz,,,1217.0,1167.0,3394.1,3.6,2.908,0.0,0.0,0.0,0.0,0.0,0.0,,,,,185.0,177.0,,,255.0,,,79.0,,,,,,,,,,,0.0,,0.0,,1.0,3433.6,,,,,,,,,,,,,,,,22257076.0,,,,,,,,,,0.0,2.789,0.0,,,,3014.0,,,,,,,,,,,,,,,""
14534254242,"May 19, 2025, 11:11:18 PM",Szn 2!!,Run,Trashy weather so ran tready 9:40 pace,1547,4.00,174.0,58,false,,Brooks Trace 3,activities/15508553447.fit.gz,,,1547.0,1511.0,4005.4,3.34,2.651,0.0,0.0,0.0,0.0,0.0,0.0,,,,,174.0,163.0,,,300.0,,,58.0,,,,,,,,,,,0.0,,0.0,,1.0,4008.6,,,,,,,,,,,,,,,,22257076.0,,,,,,,,,,0.0,2.589,0.0,,,,3750.0,,,,,,,,,,,,,,,""
14545885858,"May 21, 2025, 12:27:28 AM",Workout 1 sponsored by Samarth,Run,"10x1 min tempo/ 1 min float
Cold af with popsicle hands but at least it’s outside",1848,5.61,189.0,104,false,,Brooks Trace 3,activities/15520960779.fit.gz,,,1848.0,1816.0,5612.9,4.54,3.091,47.8,48.4,583.6,609.6,8.3,0.0,,,,,189.0,175.0,,237.0,386.0,,,104.0,,,,,,,,,237.0,1834.0,0.0,,0.0,,1.0,5679.0,,,,,,,,,,,,,,,,22257076.0,,,,,,,,,,0.0,3.037,65.2,,,,4570.0,,,161.0,178.0,3.127,,,,,,,,,,""
14556015621,"May 21, 2025, 11:21:45 PM",Evening Ride,Ride,10.5 mi,2749,0,140.0,12,false,,,activities/15531799612.fit.gz,,,2749.0,2749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,140.0,124.0,,,341.0,,,12.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
14574392044,"May 23, 2025, 10:39:51 PM",Afternoon Run,Run,"Saw a turkey 
HR spiked up at the end",2142,5.91,177.0,84,false,,Brooks Trace 3,activities/15551629954.fit.gz,,,2142.0,2125.0,5915.2,4.7,2.784,46.4,45.6,273.6,302.4,16.9,0.0,,,,,177.0,165.0,,217.0,409.0,,,84.0,,,,,,,,,217.0,2144.0,0.0,,0.0,,1.0,6008.4,,,,,,,,,,,,,,,,22257076.0,,,,,,,,,,0.0,2.762,0.0,,,,5404.0,,,158.0,163.0,2.827,,,,,,,,,,""
14596064553,"May 26, 2025, 1:09:59 AM",Evening Run,Run,"Long run cut short 
Tryna avoid the injuries",2193,5.91,177.0,90,false,,Brooks Trace 3,activities/15574996727.fit.gz,,,2193.0,2081.0,5909.3,4.325,2.84,40.6,41.0,273.6,290.2,8.3,0.0,,,,,177.0,167.0,,217.0,408.0,,,90.0,,,,,,,,,211.0,2194.0,0.0,,0.0,,1.0,6010.4,,,,,,,,,,,,,,,,22257076.0,,,,,,,,,,0.0,2.695,0.0,,,,5426.0,,,153.0,159.0,2.888,,,,,,,,,,""
14645819137,"May 30, 2025, 10:35:27 PM",Afternoon Run,Run,Wind felt like a brick wall,1838,4.67,175.0,65,false,,Brooks Trace 3,activities/15628499251.fit.gz,,,1838.0,1807.0,4669.3,4.3,2.584,48.0,46.0,582.6,620.6,14.6,0.1,,,,,175.0,162.0,,201.0,359.0,,,65.0,,,,,,,,,201.0,1840.0,0.0,,0.0,,1.0,4767.6,,,,,,,,,,,,,,,,22257076.0,,,,,,,,,,0.0,2.54,135.8,,,,4648.0,,,116.0,151.0,2.638,,,,,,,,,,""
14667886124,"Jun 1, 2025, 10:48:07 PM",Tready Long Run,Run,💩 air quality- thank you fires,3009,7.16,171.0,112,false,,Brooks Trace 3,activities/15652225671.fit.gz,,,3009.0,3009.0,7160.4,2.92,2.38,0.0,0.0,0.0,0.0,0.0,0.0,,,,,171.0,164.0,,,621.0,,,112.0,,,,,,,,,,,0.0,,0.0,,1.0,7160.4,,,,,,,,,,,,,,,,22257076.0,,,,,,,,,,0.0,2.38,0.0,,,,7466.0,,,,,,,,,,,,,,,""
14677596737,"Jun 2, 2025, 10:50:06 PM",Afternoon Run,Run,15 mph wind + steady incline= pain and good view,2252,5.79,184.0,91,false,,Brooks Trace 3,activities/15662706810.fit.gz,,,2252.0,2216.0,5790.5,5.72,2.613,66.0,63.2,595.0,651.4,13.9,0.0,,,,,184.0,166.0,,205.0,451.0,,,91.0,,,,,,,,,206.0,2254.0,0.0,,0.0,,1.0,5920.4,,,,,,,,,,,,,,,,22257076.0,,,,,,,,,,0.0,2.571,24.2,,,,5610.0,,,150.0,155.0,2.672,,,,,,,,,,""
14682273614,"Jun 3, 2025, 11:19:35 AM",Sunrise Run,Run,"8:40 -> 8 min
Sprinkler got me good
Can’t pace",3334,7.61,190.0,121,false,,Brooks Trace 3,activities/15667747137.fit.gz,,,3334.0,2705.0,7610.5,7.058,2.813,65.2,64.6,581.4,630.6,6.5,0.0,,,,,190.0,168.0,,217.0,509.0,,,121.0,,,,,,,,,211.0,3132.0,0.0,,0.0,,1.0,8420.2,,,,,,,,,,,,,,,,22257076.0,,,,,,,,,,0.0,2.283,295.1,,,,7734.0,,,219.0,159.0,3.113,,,,,,,,,,""
14693479039,"Jun 4, 2025, 11:15:52 AM",Morning Ride,Ride,Didn’t slack off,3601,0,142.0,21,false,,,activities/15679760036.fit.gz,,,3601.0,3601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,142.0,128.0,,,436.0,,,21.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
14713384353,"Jun 6, 2025, 11:37:14 AM",Morning Run,Run,"",2507,6.43,169.0,85,false,,Brooks Trace 3,activities/15701161089.fit.gz,,,2507.0,2499.0,6436.0,4.327,2.575,65.8,66.4,604.4,649.6,9.7,0.0,,,,,169.0,162.0,,200.0,434.0,,,85.0,,,,,,,,,200.0,2508.0,0.0,,0.0,,1.0,6514.9,,,,,,,,,,,,,,,,22257076.0,,,,,,,,,,0.0,2.567,0.0,,,,6292.0,,,157.0,150.0,2.607,,,,,,,,,,""
14729445708,"Jun 7, 2025, 7:20:12 PM",Black hills🏔️,Hike,Hidden beauty,15332,14.09,159.0,64,false,,,activities/15718537952.fit.gz,,,15332.0,13211.0,14092.7,2.185,1.067,708.2,704.2,1885.8,2199.0,50.0,0.0,,,,,159.0,121.0,,,1198.0,,,64.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.919,14037.1,,,,18496.0,,,,,,,18496.0,,,,,,,,media/8E32161D-E6B7-42E3-8458-2DF4973FB3FD.jpg|media/F2DBA8BE-3019-4078-80E0-FBE535F631E7.jpg
14739759415,"Jun 9, 2025, 12:18:18 AM",Evening Run,Run,"Tready> 30+ mph winds
Accidentally recorders outdoor run but no diff",3300,7.23,178.0,91,false,,Brooks Trace 3,activities/15729684125.fit.gz,,,3300.0,3224.0,7237.4,5.08,2.245,21.8,27.2,605.2,616.4,30.0,-0.1,,,,,178.0,156.0,,178.0,496.0,,,91.0,,,,,,,,,181.0,3302.0,0.0,,0.0,,1.0,7346.4,,,,,,,,,,,,,,,,22257076.0,,,,,,,,,,0.0,2.193,0.0,,,,7918.0,,,169.0,136.0,2.279,,,,,,,,,,""
14754087415,"Jun 10, 2025, 10:55:19 AM",Morning Run,Run,"",4022,10.77,181.0,158,false,,Brooks Trace 3,activities/15745171085.fit.gz,,,4022.0,3603.0,10777.3,4.88,2.991,70.8,69.4,573.8,609.6,13.7,0.0,,,,,181.0,167.0,,228.0,724.0,,,158.0,,,,,,,,,226.0,3867.0,0.0,,0.0,,1.0,11441.5,,,,,,,,,,,,,,,,22257076.0,,,,,,,,,,2.0,2.68,2882.8,,,,9648.0,,,310.0,170.0,3.176,,,,,,,,,,""
14772226044,"Jun 12, 2025, 12:48:30 AM",Evening Ride,Ride,,3624,0,134.0,13,false,,,activities/15764692396.fit.gz,,,3624.0,3624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,134.0,120.0,,0.0,436.0,,,13.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
14777075705,"Jun 12, 2025, 11:35:27 AM",Morning Run,Run,AQI😭,2116,5.39,165.0,56,false,,Brooks Trace 3,activities/15769971682.fit.gz,,,2116.0,2116.0,5391.3,3.3,2.548,0.0,0.0,0.0,0.0,0.0,0.0,,,,,165.0,153.0,,0.0,347.0,,,56.0,,,,,,,,,,,0.0,,0.0,,1.0,5389.7,,,,,,,,,,,,,,,,22257076.0,,,,,,,,,,0.0,2.548,0.0,,,,5190.0,,,,,,,,,,,,,,,""
14786027565,"Jun 13, 2025, 11:36:53 AM",Morning Run,Run,,2412,6.07,151.0,39,false,,Brooks Trace 3,activities/15779628955.fit.gz,,,2412.0,2412.0,6069.0,3.38,2.516,0.0,0.0,0.0,0.0,0.0,0.0,,,,,151.0,144.0,,0.0,396.0,,,39.0,,,,,,,,,,,,,0.0,,1.0,6064.2,,,,,,,,,,,,,,,,22257076.0,,,,,,,,,,0.0,2.516,0.0,,,,5876.0,,,,,,,,,,,,,,,""
14809750203,"Jun 15, 2025, 4:16:11 PM",Lunch Run,Run,"Nice drizzle 
Gotta recover better 😬",2955,7.59,175.0,75,false,,Brooks Trace 3,activities/15805345889.fit.gz,,,2955.0,2904.0,7594.7,5.96,2.615,48.6,45.8,574.6,611.0,13.2,0.0,,,,,175.0,166.0,,201.0,605.0,,,75.0,,,,,,,,,199.0,2956.0,0.0,,0.0,,1.0,7691.2,,,,,,,,,,,,,,,,22257076.0,,,,,,,,,,0.0,2.57,3011.9,,,,7366.0,,,184.0,150.0,2.648,,,,,,,,,,""
14816873508,"Jun 16, 2025, 11:43:54 AM",Morning Run,Run,"Strides
Took a pit stop
Almost ran over",2701,5.79,176.0,36,false,,Brooks Trace 3,activities/15813156712.fit.gz,,,2701.0,2243.0,5790.4,5.94,2.582,31.8,32.2,580.8,608.8,10.9,0.0,,,,,176.0,157.0,,198.0,382.0,,,36.0,,,,,,,,,195.0,2483.0,0.0,,0.0,,1.0,5966.2,,,,,,,,,,,,,,,,22257076.0,,,,,,,,,,0.0,2.144,1388.8,,,,5956.0,,,148.0,147.0,2.66,,,,,,,,,,""
14833799614,"Jun 17, 2025, 10:50:36 PM",Track day,Run,"Shoulda went in the morning, got baked by the sun
1km tempo + 9 x 300m (1:21, 1:15, 1:23, 1:24, 1:23, 1:23, 1:25, 1:25, 1:22), jog 100m in 30-45s",4576,10.03,197.0,133,false,,Brooks Trace 3,activities/15831304774.fit.gz,,,4576.0,3601.0,10037.5,6.199,2.787,103.2,100.6,607.0,651.8,10.3,0.0,,,,,197.0,176.0,,217.0,806.0,,,133.0,,,,,,,,,212.0,4135.0,0.0,,0.0,,1.0,11304.1,,,,,,,,,,,,,,,,22257076.0,,,,,,,,,,0.0,2.194,0.0,,,,10210.0,,,291.0,159.0,3.139,,,,,,,,,,""
14859265217,"Jun 20, 2025, 11:22:07 AM",Morning Run,Run,,2659,6.79,175.0,65,false,,Brooks Trace 3,activities/15858928605.fit.gz,,,2659.0,2649.0,6790.0,3.72,2.563,49.0,47.8,577.0,609.6,13.3,0.0,,,,,175.0,165.0,,198.0,453.0,,,65.0,,,,,,,,,199.0,2660.0,,,0.0,,1.0,6860.2,,,,,,,,,,,,,,,,22257076.0,,,,,,,,,,0.0,2.554,140.5,,,,6666.0,,,165.0,150.0,2.59,,,,,,,,,,""
14874650036,"Jun 21, 2025, 6:15:49 PM",Teddy Roosevelt,Hike,"Great views
Laces stayed tied
Forgot the watch",7200,7.24,,,false,,,,,,7200.0,7200.0,7242.1,,1.006,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.006,0.0,,,,,,,,,,,,,,,,,,,media/0FDB6EA7-F4DF-46DD-BEB6-F7124FD3E697.jpg|media/B7482568-0AF3-4733-9D43-F79C3DCD1703.jpg|media/0F8F770D-686F-45AE-893D-A54EAA1FBBBE.jpg
14882392695,"Jun 22, 2025, 2:34:44 PM",Rolling hills in the outskirts,Run,Some nice views,3783,9.38,175.0,73,false,,Brooks Trace 3,activities/15884071320.fit.gz,,,3783.0,3621.0,9383.0,3.8,2.591,104.0,99.0,568.8,630.4,17.5,0.1,,,,,175.0,161.0,,201.0,645.0,,,73.0,,,,,,,,,199.0,3784.0,0.0,,0.0,,1.0,9561.8,,,,,,,,,,,,,,,,22257076.0,,,,,,,,,,0.0,2.48,2719.6,,,,9122.0,,,235.0,150.0,2.641,,,,,,,,,,media/24F09240-BBB4-48D3-A9A8-46613EB3FC68.jpg|media/1CF7D02E-A6E5-4992-BE2B-E19B4F485F7D.jpg
14889561570,"Jun 23, 2025, 11:20:01 AM",Morning Run,Run,,2111,5.01,157.0,11,false,,Brooks Trace 3,activities/15891942203.fit.gz,,,2111.0,2111.0,5017.3,3.2,2.377,0.0,0.0,0.0,0.0,0.0,0.0,,,,,157.0,145.0,,,384.0,,,11.0,,,,,,,,,,,,,0.0,,1.0,5015.4,,,,,,,,,,,,,,,,22257076.0,,,,,,,,,,0.0,2.377,0.0,,,,5288.0,,,,,,,,,,,,,,,""
14899988895,"Jun 24, 2025, 10:41:04 AM",Morning Run,Run,"5min tempo + 2 x 90s, 4 x 60s, 4 x 30s, 4 x 15s (start at 5k effort, work down to mile effort)",4880,10.98,187.0,104,false,,Brooks Trace 3,activities/15903232445.fit.gz,,,4880.0,3932.0,10984.4,5.1,2.794,94.4,90.8,612.6,650.2,10.3,0.0,,,,,187.0,167.0,,218.0,736.0,,,104.0,,,,,,,,,217.0,4311.0,0.0,,0.0,,1.0,11909.8,,,,,,,,,,,,,,,,22257076.0,,,,,,,,,,0.0,2.251,0.0,,,,10808.0,,,318.0,163.0,3.029,,,,,,,,,,media/352B1DB8-A0EB-4D39-853E-D263E95AD8E4.jpg|media/5F00E042-0E4D-4D78-B59E-247D14E20E44.jpg
14916657358,"Jun 25, 2025, 10:01:44 PM",Afternoon Ride,Ride,,3610,0,135.0,12,false,,,activities/15921174711.fit.gz,,,3610.0,3610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,135.0,126.0,,,542.0,,,12.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
14927551308,"Jun 26, 2025, 10:45:57 PM",Afternoon Run,Run,"Good convo with mom
Got lazy",2582,6.11,159.0,16,false,,Brooks Trace 3,activities/15933018298.fit.gz,,,2582.0,2525.0,6111.9,2.9,2.421,0.0,0.0,0.0,0.0,0.0,0.0,,,,,159.0,145.0,,,442.0,,,16.0,,,,,,,,,,,0.0,,0.0,,1.0,6120.2,,,,,,,,,,,,,,,,22257076.0,,,,,,,,,,0.0,2.367,0.0,,,,6280.0,,,,,,,,,,,,,,,""
14930895905,"Jun 27, 2025, 10:58:45 AM",WU,Run,"",960,2.41,167.0,17,false,,Brooks Trace 3,activities/15936746714.fit.gz,,,960.0,956.0,2412.5,4.544,2.524,37.8,15.8,611.0,648.8,11.1,0.9,,,,,167.0,158.0,,209.0,175.0,,,17.0,,,,,,,,,208.0,961.0,0.0,,0.0,,1.0,2513.8,,,,,,,,,,,,,,,,22257076.0,,,,,,,,,,0.0,2.513,0.0,,,,2520.0,,,65.0,156.0,2.629,,,,,,,,,,""
14931274268,"Jun 27, 2025, 11:25:40 AM",Morning Run,Run,"Death by workout
5 x 1k (4:45, 4:46, 4:44, 4:47, 4:47) , ~75-80s jog 200m",1831,6.01,182.0,57,false,,Brooks Trace 3,activities/15937157287.fit.gz,,,1831.0,1826.0,6011.4,5.04,3.292,43.2,43.2,630.4,634.6,12.1,0.0,,,,,182.0,173.0,,252.0,392.0,,,57.0,,,,,,,,,253.0,1832.0,0.0,,0.0,,1.0,6065.8,,,,,,,,,,,,,,,,22257076.0,,,,,,,,,,0.0,3.283,0.0,,,,4770.0,,,183.0,190.0,3.322,,,,,,,,,,""
14931455236,"Jun 27, 2025, 12:00:55 PM",CD,Run,"",915,2.32,176.0,18,false,,Brooks Trace 3,activities/15937355715.fit.gz,,,915.0,896.0,2324.0,3.62,2.594,15.2,37.4,613.4,648.6,8.3,-1.0,,,,,176.0,161.0,,194.0,152.0,,,18.0,,,,,,,,,191.0,916.0,0.0,,0.0,,1.0,2301.8,,,,,,,,,,,,,,,,22257076.0,,,,,,,,,,0.0,2.54,0.0,,,,2294.0,,,52.0,144.0,2.569,,,,,,,,,,""
14953874392,"Jun 29, 2025, 1:56:20 PM",Is life a dream?,Run,Fun run almost ran in a square,3630,9.04,177.0,76,false,,Brooks Trace 3,activities/15961989453.fit.gz,,,3630.0,3533.0,9042.8,4.12,2.56,92.4,91.8,568.0,615.2,12.3,0.0,,,,,177.0,161.0,,200.0,695.0,,,76.0,,,,,,,,,199.0,3631.0,0.0,,0.0,,1.0,9218.9,,,,,,,,,,,,,,,,22257076.0,,,,,,,,,,0.0,2.491,3478.6,,,,8972.0,,,226.0,150.0,2.609,,,,,,,,,,media/B522308A-9CEF-4230-95A9-7D80DCE7F35E.jpg
14961513276,"Jun 30, 2025, 11:14:12 AM",Morning Run,Run,Calf feels off so cut run short,1655,4.10,171.0,30,false,,Brooks Trace 3,activities/15970473973.fit.gz,,,1655.0,1630.0,4107.4,3.76,2.52,33.0,32.4,582.4,608.8,11.1,0.0,,,,,171.0,158.0,,192.0,266.0,,,30.0,,,,,,,,,192.0,1657.0,0.0,,0.0,,1.0,4146.8,,,,,,,,,,,,,,,,22257076.0,,,,,,,,,,0.0,2.482,147.2,,,,4212.0,,,95.0,144.0,2.544,,,,,,,,,,""
14988994074,"Jul 2, 2025, 10:43:52 PM",Afternoon Ride,Ride,,2726,0,143.0,8,false,,,activities/16000575802.fit.gz,,,2726.0,2726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,143.0,121.0,,,318.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
14999589562,"Jul 3, 2025, 11:22:21 PM",Trial run,Run,"",938,2.30,160.0,13,false,,Brooks Trace 3,activities/16012238472.fit.gz,,,938.0,907.0,2307.6,3.16,2.544,0.0,0.0,0.0,0.0,0.0,0.0,,,,,160.0,155.0,,,172.0,,,13.0,,,,,,,,,,,0.0,,0.0,,1.0,2367.7,,,,,,,,,,,,,,,,22257076.0,,,,,,,,,,0.0,2.46,0.0,,,,2428.0,,,,,,,,,,,,,,,""
15056062210,"Jul 8, 2025, 10:20:42 PM",Afternoon Run,Run,Laps,2120,5.14,186.0,45,false,,Brooks Trace 3,activities/16074673452.fit.gz,,,2120.0,2120.0,5141.2,4.5,2.425,0.0,0.0,0.0,0.0,0.0,0.0,,,,,186.0,162.0,,190.0,415.0,,,45.0,,,,,,,,,191.0,2119.0,0.0,,0.0,,1.0,5130.5,,,,,,,,,,,,,,,,22257076.0,,,,,,,,,,0.0,2.425,0.0,,,,5280.0,,,121.0,144.0,,,,,,,,,,,""
15083471450,"Jul 11, 2025, 10:43:36 PM",Weird surfaces,Run,The more you run the better you feel,2190,5.28,169.0,36,false,,Brooks Trace 3,activities/16104507457.fit.gz,,,2190.0,2138.0,5287.7,4.26,2.473,14.2,12.2,563.0,569.0,10.0,0.0,,,,,169.0,156.0,,190.0,343.0,,,36.0,,,,,,,,,188.0,2191.0,0.0,,0.0,,1.0,5323.9,,,,,,,,,,,,,,,,22257076.0,,,,,,,,,,0.0,2.414,3637.5,,,,5392.0,,,121.0,141.0,2.49,,,,,,,,,,media/7616C51F-4CB4-4C68-B01B-2D9200559F06.jpg|media/F2E8294E-CB8F-47EB-B785-12E3705E82F9.jpg
15094985133,"Jul 12, 2025, 6:40:25 PM",Badlands,Hike,"",2715,2.42,138.0,5,false,,,activities/16117189418.fit.gz,,,2715.0,2016.0,2427.7,13.439,1.204,55.8,56.6,807.0,846.2,37.8,0.0,,,,,138.0,116.0,,,172.0,,,5.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.894,2159.3,,,,2412.0,,,,,,,2412.0,,,,,,,,media/BBFA0CE5-DE67-42AA-B83F-6D4358A52F16.jpg|media/ED0BDA74-D6FD-4AFB-A7C6-912940663608.jpg
15106059194,"Jul 13, 2025, 11:59:24 PM",Evening Run,Run,Drive 6 hrs or run??,2827,6.42,165.0,50,false,,Brooks Trace 3,activities/16129343433.fit.gz,,,2827.0,2705.0,6425.4,5.76,2.375,0.0,0.0,0.0,0.0,0.0,0.0,,,,,165.0,156.0,,,510.0,,,50.0,,,,,,,,,,,0.0,,0.0,,1.0,6433.0,,,,,,,,,,,,,,,,22257076.0,,,,,,,,,,0.0,2.273,0.0,,,,6718.0,,,,,,,,,,,,,,,""
15132334827,"Jul 16, 2025, 11:23:02 AM",Checking out places,Run,"",1501,4.12,182.0,40,false,,Brooks Trace 3,activities/16158127523.fit.gz,,,1501.0,1442.0,4126.7,3.94,2.862,20.0,20.6,30.8,41.0,10.6,0.0,,,,,182.0,168.0,,219.0,273.0,,,40.0,,,,,,,,,212.0,1504.0,0.0,,0.0,,1.0,4148.9,,,,,,,,,,,,,,,,22257076.0,,,,,,,,,,0.0,2.749,688.1,,,,3694.0,,,105.0,159.0,2.877,,,,,,,,,,""
15192647252,"Jul 22, 2025, 12:12:55 AM",Consistency 🤡,Run,Form felt surprisingly good,1836,4.72,167.0,25,false,,Brooks Trace 3,activities/16224250017.fit.gz,,,1836.0,1836.0,4720.3,3.6,2.571,0.0,0.0,0.0,0.0,0.0,0.0,,,,,167.0,155.0,,,346.0,,,25.0,,,,,,,,,,,,,0.0,,1.0,4715.7,,,,,,,,,,,,,,,,22257076.0,,,,,,,,,,,2.571,0.0,,,,4680.0,0.0,,,,,,,,,,,,,,""
15204597669,"Jul 23, 2025, 12:03:37 AM",Evening Ride,Ride,,3454,0,170.0,26,false,,,activities/16237099900.fit.gz,,9.0,3454.0,3454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,170.0,141.0,,,613.0,,,26.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,""
15236646118,"Jul 25, 2025, 6:21:35 PM",A-Z greeting challenge,Hike,Didn’t get z,8382,5.77,138.0,16,false,,,activities/16271411733.fit.gz,,,8382.0,6259.0,5773.5,13.93,0.922,283.2,230.8,1375.6,1479.2,49.8,0.8,,,,,138.0,111.0,,,499.0,,,16.0,,,,,,,,,,,,,0.0,,1.0,,1753466368.0,1.0,17.7,15.0,5.9,0.46,1007.2,6.2,14.3,243.0,0.0,1753444864.0,1753500032.0,0.125,,,0.0,1.0,0.22,36965.3,7.0,,,,,,0.689,6364.3,,,,8110.0,0.0,,,,,,8110.0,,,,,,,,media/DFE70AB4-0BF2-4A1E-AD96-C5B6B335B462.jpg|media/3889C594-16EA-44D6-B6A5-1F322BEC63EE.jpg
15247370294,"Jul 26, 2025, 5:23:55 PM",Xavier is that you??,Hike,Got z,11250,8.41,139.0,21,false,,,activities/16282950367.fit.gz,,,11250.0,8441.0,8414.7,21.401,0.997,450.8,512.2,1003.2,1222.6,49.9,-0.5,,,,,139.0,108.0,,,643.0,,,21.0,,,,,,,,,,,,,0.0,,1.0,,1753549184.0,3.0,18.0,16.4,6.6,0.47,1010.0,2.9,7.0,222.0,0.0,1753531264.0,1753586432.0,0.125,,,0.0,1.0,0.8,32529.9,6.0,,,,,,0.748,10576.9,,,,11014.0,0.0,,,,,,11014.0,,,,,,,,media/7A1497ED-76DD-4ACB-99F7-3F4AB769A7A8.jpg|media/2153DB4E-4224-40EF-B7D9-1A8C7BB99C90.jpg
15257224351,"Jul 27, 2025, 2:11:37 PM",Wrap,Hike,"",8632,6.76,145.0,18,false,,,activities/16293352647.fit.gz,,,8632.0,6691.0,6760.0,11.574,1.01,199.4,247.4,0.0,2185.8,43.8,27.9,,,,,145.0,112.0,,,529.0,,,18.0,,,,,,,,,,,,,0.0,,1.0,,1753624832.0,1.0,12.2,13.0,3.1,0.54,1013.1,1.9,4.1,254.0,0.0,1753617792.0,1753672704.0,0.125,,,0.28,5.0,0.22,36325.1,1.0,,,,,,0.783,6202.5,,,,8512.0,0.0,,,,,,8512.0,,,,,,,,media/EAEC15D2-6531-4A67-8258-08682A711D74.jpg|media/CFD1B5E3-7079-4CB9-9308-E6A582D7E730.jpg
